Locality,AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age
TWIN WATERS,D         ,Jack,PUG       ,PUG   ,Fawn      ,Y,M,3
TWIN WATERS,D         ,Paris,MALTESE   ,MALTES,BlackWhite,Y,F,2
TWIN WATERS,D         ,Indy,ROTTWEILRX,ROTTWE,BlackWhite,Y,F,13
TWIN WATERS,Cat       ,Oliver,DOMMH     ,DOMMH ,Ginger    ,Y,M,4
TWIN WATERS,D         ,Tia,MALTESEX  ,MALTES,BrownWhite,Y,F,2
TWIN WATERS,D         ,Lewis,CAVOODLE  ,CAVOOD,BlackBrind,Y,M,2
TWIN WATERS,D         ,Milo,CHIHUAHUAX,CHIHUA,BeigeWhite,Y,M,2
TWIN WATERS,D         ,Ollie,SHIHTZUX  ,SHIHTZ,Beige     ,Y,M,2
TWIN WATERS,D         ,Horton,CAVOODLE  ,CAVOOD,Black     ,Y,M,2
TWIN WATERS,D         ,Mayzie,CAVOODLE  ,CAVOOD,Brown     ,Y,F,2
TWIN WATERS,D         ,Missy,MOODLE    ,MOODLE,Black     ,Y,F,2
TWIN WATERS,Cat       ,Bluebelle,BIRMAN    ,BIRMAN,Blue      ,Y,F,2
TWIN WATERS,D         ,Doc,COLLBORDR ,COLLBO,BlackWhite,Y,M,16
TWIN WATERS,D         ,Rufus,TERRIERAU ,TERRIE,BlueRed   ,Y,M,8
TWIN WATERS,D         ,Missymu,LHASAAPSOX,LHASAA,White     ,Y,F,2
TWIN WATERS,D         ,Murphy,TERRIERIR ,TERRIE,Red       ,Y,M,3
TWIN WATERS,D         ,Misha,MALTESEX  ,MALTES,White     ,Y,M,12
TWIN WATERS,Cat       ,Monty,DOMSH     ,DOMSH ,Grey      ,Y,M,10
TWIN WATERS,Cat       ,Auryn,DOMSH     ,DOMSH ,Black     ,Y,M,3
TWIN WATERS,Cat       ,Nikita,DOMSH     ,DOMSH ,Tabby     ,Y,F,2
TWIN WATERS,D         ,Coco,LABRADOODL,LABRAD,Brown     ,Y,F,7
TWIN WATERS,Cat       ,Mimi,TABBY     ,TABBY ,BlackGreyW,Y,M,5
TWIN WATERS,D         ,Wilson,LABRADOR  ,LABRAD,Black     ,Y,M,2
TWIN WATERS,D         ,Duke,SCHNAUZER ,SCHNAU,Black     ,Y,M,2
TWIN WATERS,D         ,Zippo,JACKRUSSL ,JACKRU,WhiteBrown,Y,M,13
TWIN WATERS,D         ,Lennox,MASTIFFX  ,MASTIF,WhiteTan  ,Y,M,2
TWIN WATERS,D         ,Ruby,POODLE    ,POODLE,Black     ,Y,F,11
TWIN WATERS,Cat       ,Panda,RAGDOLL   ,RAGDOL,Blue      ,Y,M,3
TWIN WATERS,D         ,Buster,BULLARAB  ,BULLAR,Brindle   ,Y,M,3
TWIN WATERS,D         ,Brutus,STAFFRDBTX,STAFFR,Brindle   ,Y,M,5
TWIN WATERS,D         ,Miley Ann,POODLEMIN ,POODLE,Apricot   ,Y,F,6
TWIN WATERS,D         ,Bronson,MASTIFF   ,MASTIF,Tan       ,Y,M,5
TWIN WATERS,D         ,Lily,STAFFRDBT ,STAFFR,Blue      ,Y,F,3
TWIN WATERS,D         ,Opie,ALSATIAN  ,ALSATI,BlackTan  ,Y,F,4
TWIN WATERS,D         ,Blaze,STAFFRDBT ,STAFFR,BlackWhite,Y,M,4
TWIN WATERS,D         ,Milli,GERMNSHEP ,GERMNS,Brown     ,Y,F,5
TWIN WATERS,D         ,Emma,STAFFRDBT ,STAFFR,Brindle   ,Y,F,1
TWIN WATERS,D         ,Lou,COLLBORDR ,COLLBO,BlackWhite,Y,F,3
TWIN WATERS,Cat       ,Bentley,DOMMH     ,DOMMH ,GreyWhite ,Y,M,4
TWIN WATERS,D         ,Millie,BEAGLE    ,BEAGLE,BlackBroWh,Y,F,3
TWIN WATERS,Cat       ,Seeker,BURMESE   ,BURMES,Chocolate ,Y,M,7
TWIN WATERS,D         ,Chilli,POODLEX   ,POODLE,Apricot   ,Y,M,6
TWIN WATERS,D         ,Poochies,DACHSHUNDM,DACHSH,Tan       ,Y,F,2
TWIN WATERS,D         ,Ralph,SPANIELCK ,SPANIE,GoldWhite ,Y,M,6
TWIN WATERS,D         ,Barker,JACKRUSSL ,JACKRU,TanWhite  ,N,M,1
TWIN WATERS,D         ,Maxi,SPOODLE   ,SPOODL,Tan       ,Y,F,15
TWIN WATERS,D         ,Teddy,POMERANIAX,POMERA,Sandy     ,Y,M,11
TWIN WATERS,D         ,Monkey,SPANIELCV ,SPANIE,Blenheim  ,Y,M,11
TWIN WATERS,D         ,Peanut,SPANIELCV ,SPANIE,Ruby      ,Y,M,10
TWIN WATERS,D         ,Banjo,CAVOODLE  ,CAVOOD,White     ,Y,M,4
TWIN WATERS,D         ,Jesse Stanton,FOXTERRMN ,FOXTER,BeigeWhite,Y,F,15
TWIN WATERS,D         ,Zen,MALTESEX  ,MALTES,White     ,Y,M,4
TWIN WATERS,D         ,Bailey,STAFFRDBT ,STAFFR,BrindlWhit,Y,F,2
TWIN WATERS,D         ,Arthur,SPANIELCK ,SPANIE,Roan      ,Y,M,6
TWIN WATERS,D         ,Bonnie,STAFFRDBT ,STAFFR,Black     ,Y,F,5
TWIN WATERS,D         ,Jett,STAFFRDBT ,STAFFR,Black     ,Y,M,1
TWIN WATERS,D         ,Bailey,BEAGLE    ,BEAGLE,BlackBroWh,N,M,1
TWIN WATERS,D         ,Brucee Love,CATTLEDOGX,CATTLE,BlackBlueW,Y,F,1
TWIN WATERS,D         ,Coco,POODLESTDX,POODLE,Apricot   ,Y,F,1
TWIN WATERS,D         ,Fudge,RETRIEVGD ,RETRIE,Gold      ,Y,F,11
TWIN WATERS,D         ,Wonda,CATTLEDOGX,CATTLE,TanWhite  ,Y,F,3
TWIN WATERS,Cat       ,Rex,BURMESE   ,BURMES,Red       ,Y,M,11
TWIN WATERS,D         ,Elvis,PUG       ,PUG   ,Apricot   ,N,M,2
TWIN WATERS,Cat       ,Mia,DOMSH     ,DOMSH ,Grey      ,Y,F,1
TWIN WATERS,D         ,Yogi,COLLBORDR ,COLLBO,Wheaten   ,Y,M,4
TWIN WATERS,D         ,Taz,LABRADOR  ,LABRAD,GoldBlack ,Y,M,7
TWIN WATERS,D         ,Liberty,SPANIELCK ,SPANIE,Black     ,Y,F,9
TWIN WATERS,Cat       ,Slinky,DOMSH     ,DOMSH ,GreyBlack ,Y,M,11
TWIN WATERS,D         ,Macy,PUG       ,PUG   ,Fawn      ,Y,F,1
TWIN WATERS,D         ,Scooby Doo,WHIPPETX  ,WHIPPE,Black     ,Y,M,2
TWIN WATERS,D         ,Joe,SPANIELCK ,SPANIE,Black     ,Y,M,8
TWIN WATERS,D         ,Oscar,POODLEX   ,POODLE,Apricot   ,Y,M,8
TWIN WATERS,D         ,Bella,CAVOODLE  ,CAVOOD,Tan       ,N,F,1
TWIN WATERS,Cat       ,Squeaks,TONKINESE ,TONKIN,Chocolate ,Y,M,11
TWIN WATERS,D         ,Kai,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,1
TWIN WATERS,D         ,Nero,LABRADOR  ,LABRAD,Black     ,Y,M,1
TWIN WATERS,D         ,Benji,TERRIERSI ,TERRIE,BlackTan  ,Y,M,15
TWIN WATERS,D         ,Wolfie,WHITESWISS,WHITES,White     ,Y,M,5
TWIN WATERS,D         ,Violet,SPANIELCV ,SPANIE,BlackTan  ,Y,F,1
TWIN WATERS,D         ,Satchmo,LABRADOODL,LABRAD,Caramel   ,Y,M,4
TWIN WATERS,D         ,Saia,LABRADOODL,LABRAD,Black     ,Y,M,4
TWIN WATERS,D         ,Missy,KELPIEAUSX,KELPIE,WhiteBrind,Y,F,2
TWIN WATERS,Cat       ,Cheetah,DOMSH     ,DOMSH ,Ginger    ,Y,M,1
TWIN WATERS,D         ,Ella,RIDGEBACK ,RIDGEB,RedWheaten,Y,F,8
TWIN WATERS,D         ,Luna,KELPIEAUS ,KELPIE,RedTan    ,Y,F,1
TWIN WATERS,D         ,Stella,POMERANIA ,POMERA,SableWhite,Y,F,2
TWIN WATERS,D         ,Molly,MALTESEX  ,MALTES,TanWhite  ,Y,F,10
TWIN WATERS,D         ,Maui,SPOODLE   ,SPOODL,Brown     ,N,M,1
TWIN WATERS,D         ,Pepe,SPITZGERMN,SPITZG,Black     ,Y,M,6
TWIN WATERS,D         ,Juddy,SPITZGERMN,SPITZG,BlueWhite ,Y,M,4
TWIN WATERS,D         ,Tahiti,LABRADOODL,LABRAD,Chocolate ,Y,M,1
TWIN WATERS,D         ,Jose Louie,FOXTERRIEX,FOXTER,Black     ,N,M,1
TWIN WATERS,Cat       ,Duke,DOMSH     ,DOMSH ,BlackWhite,Y,M,8
TWIN WATERS,D         ,Molly,SPANIELSP ,SPANIE,LiverWhite,Y,F,8
TWIN WATERS,Cat       ,Bean,DOMSH     ,DOMSH ,Ginger    ,Y,M,1
TWIN WATERS,D         ,Franky,STAFFRDBTX,STAFFR,Blue      ,Y,M,7
TWIN WATERS,D         ,Mia,STAFFRDBT ,STAFFR,BlueBrind ,Y,F,8
TWIN WATERS,D         ,Jackson,TERRIERSS ,TERRIE,TanBlack  ,Y,M,7
TWIN WATERS,D         ,Chloe,MALTESE   ,MALTES,White     ,Y,F,5
TWIN WATERS,D         ,Jango,BULLARAB  ,BULLAR,White     ,Y,M,1
TWIN WATERS,D         ,Rocco,LABRADOR  ,LABRAD,Chocolate ,Y,M,1
TWIN WATERS,D         ,Lucky,CAVOODLE  ,CAVOOD,Apricot   ,Y,F,0
TWIN WATERS,D         ,Derek,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,9
TWIN WATERS,D         ,Storm,COLLBEARDX,COLLBE,BlackWhite,Y,F,6
TWIN WATERS,D         ,Missy,COLLBORDR ,COLLBO,BlackWhite,N,F,5
TWIN WATERS,D         ,Ash,GERMNSHEP ,GERMNS,Black     ,N,M,1
TWIN WATERS,D         ,Shellie,SHIHTZUX  ,SHIHTZ,WhiteBrown,Y,F,4
TWIN WATERS,D         ,Molly,GROODLE   ,GROODL,White     ,Y,F,6
TWIN WATERS,D         ,Pebbles,PUG       ,PUG   ,Fawn      ,Y,F,5
TWIN WATERS,D         ,Bruce Wayne,BULLDOGFR ,BULLDO,Black     ,Y,M,1
TWIN WATERS,D         ,MERLOT,MALTESEX  ,MALTES,TriColour ,Y,M,7
TWIN WATERS,D         ,Rose,POINTRENG ,POINTR,WhiteBlack,Y,F,13
TWIN WATERS,Cat       ,Chadwick,DOMLH     ,DOMLH ,Ginger    ,Y,M,5
TWIN WATERS,D         ,Fangchewey,POODLESTD ,POODLE,Apricot   ,Y,M,10
TWIN WATERS,D         ,Woofenbach,POODLESTD ,POODLE,Apricot   ,Y,M,7
TWIN WATERS,D         ,Duke,LABRADOR  ,LABRAD,BlackBrown,Y,M,2
TWIN WATERS,D         ,Lexie,BICHONFRS ,BICHON,White     ,Y,F,3
TWIN WATERS,D         ,Andy,SPANIELCK ,SPANIE,Black     ,Y,M,0
TWIN WATERS,D         ,Duke,GREATDANEX,GREATD,Black     ,N,M,0
TWIN WATERS,D         ,Frank,DACHSHUNDM,DACHSH,Chocolate ,Y,M,2
TWIN WATERS,D         ,Lucy,LABRADOODL,LABRAD,Gold      ,Y,F,6
TWIN WATERS,D         ,Zeus,LABRADOR  ,LABRAD,Yellow    ,Y,M,1
TWIN WATERS,Cat       ,Tepi,SIAMESE   ,SIAMES,Lilac     ,Y,M,3
TWIN WATERS,D         , Toffee,LABRADOODL,LABRAD,Caramel   ,N,M,0
TWIN WATERS,D         ,Mitzi,BEAGLE    ,BEAGLE,Tan       ,Y,F,2
TWIN WATERS,D         ,Charlie Sparkles Hurst,MOODLE    ,MOODLE,White     ,Y,M,1
TWIN WATERS,Cat       ,Jefrey,DEVON REX ,DEVON ,SealPoint ,N,M,0
TWIN WATERS,Cat       ,Wilma,DEVON REX ,DEVON ,BlackWhite,N,F,0
TWIN WATERS,D         ,Ted,KELPIEAUS ,KELPIE,Brown     ,Y,M,5
TWIN WATERS,Cat       ,Willow,RAGDOLL   ,RAGDOL,Blue      ,Y,F,2
TWIN WATERS,D         ,Peggy,KELPIEAUS ,KELPIE,BlackWhite,N,F,1
TWIN WATERS,D         ,Rocky,CATTLEDOGX,CATTLE,SaltPepper,N,M,12
TWIN WATERS,D         ,Steven,RETRIEVGD ,RETRIE,Red       ,N,M,1
TWIN WATERS,D         ,Charlie,TERRIERAU ,TERRIE,WhiteBlack,Y,M,10
TWIN WATERS,D         ,Busby,POODLEX   ,POODLE,White     ,Y,M,7
TWIN WATERS,D         ,Zoe,SCHNAUZMN ,SCHNAU,SilverBlac,Y,F,11
TWIN WATERS,Cat       ,Aries,DOMSH     ,DOMSH ,BlackWhite,Y,F,1
TWIN WATERS,D         ,Hunter,BULLARAB  ,BULLAR,Black     ,Y,M,5
TWIN WATERS,D         ,Millie,MALTESEX  ,MALTES,White     ,Y,F,0
TWIN WATERS,D         ,Tia,POODLEMIN ,POODLE,Black     ,Y,F,2
TWIN WATERS,D         ,Bruno,CHIHUAHUAX,CHIHUA,TanWhite  ,Y,M,15
TWIN WATERS,D         ,Bella,GROODLE   ,GROODL,Gold      ,Y,F,7
TWIN WATERS,D         ,Cuba,KELPIEAUSX,KELPIE,BlackTanWh,Y,M,1
TWIN WATERS,D         ,Ghost,WHITESWISS,WHITES,White     ,N,M,0
TWIN WATERS,D         ,Max,MALTESEX  ,MALTES,WhiteApric,Y,M,8
TWIN WATERS,D         ,Milly Wilson,MALTESE   ,MALTES,Black     ,Y,F,4
TWIN WATERS,Cat       ,Delilah,DOMSH     ,DOMSH ,White     ,Y,F,0
TWIN WATERS,Cat       ,Maddox,DOMMH     ,DOMMH ,BlackBrown,Y,M,0
TWIN WATERS,D         ,Mable,BULLDOGAUS,BULLDO,BrownWhite,Y,F,0
TWIN WATERS,D         ,Chelsea,BULLARABX ,BULLAR,WhiteBlack,Y,F,1
TWIN WATERS,Cat       ,Panda,BIRMAN    ,BIRMAN,White     ,Y,F,4
TWIN WATERS,Cat       ,Snookie,DOMSH     ,DOMSH ,Black     ,Y,F,7
TWIN WATERS,D         ,Bronsin,STAFFRDBT ,STAFFR,Black     ,Y,M,1
TWIN WATERS,D         ,Charlie,GROODLE   ,GROODL,Cream     ,Y,F,0
TWIN WATERS,D         ,Roses Mullen,LABRADOODL,LABRAD,Cream     ,Y,F,0
TWIN WATERS,D         ,Momo,LABRADOR  ,LABRAD,Chocolate ,Y,F,6
TWIN WATERS,Cat       ,Hummel,MANX      ,MANX  ,Grey      ,Y,M,0
VALDORA,D         ,Rex,TERRIER   ,TERRIE,Tan       ,Y,M,17
VALDORA,D         ,Cleo,COLLBORDR ,COLLBO,BlackWhite,Y,F,14
VALDORA,D         ,Alice,TERRIERSIX,TERRIE,Beige     ,Y,F,13
VALDORA,D         ,Bob,FOXTERRIEX,FOXTER,BrownWhite,Y,M,14
VALDORA,D         ,Meeka,RIDGEBACK ,RIDGEB,Wheaten   ,Y,F,13
VALDORA,D         ,Summer,COLLBORDR ,COLLBO,BlackWhite,Y,F,12
VALDORA,D         ,Maddy,LABRADORX ,LABRAD,Black     ,Y,F,12
VALDORA,D         ,Gipsy,TERRIER   ,TERRIE,Ginger    ,Y,F,12
VALDORA,D         ,Radar,RIDGEBACKX,RIDGEB,Tan       ,Y,F,11
VALDORA,D         ,Stella,BULLARAB  ,BULLAR,BlackWhite,Y,F,12
VALDORA,D         ,Rigga,HEELER    ,HEELER,Red       ,Y,M,12
VALDORA,D         ,Kato,HEELER    ,HEELER,Red       ,Y,F,10
VALDORA,D         ,Joey,LABRADOR  ,LABRAD,Gold      ,Y,M,14
VALDORA,D         ,Trixie,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,13
VALDORA,D         ,Soccer,COLLBORDRX,COLLBO,BlackWhite,Y,M,9
VALDORA,D         ,Elvis,TERRIER   ,TERRIE,BlackWhite,Y,M,10
VALDORA,D         ,Shaka,RIDGEBACK ,RIDGEB,RedWheaten,Y,M,9
VALDORA,D         ,Gemma,CATTLEDOGX,CATTLE,BlackWhite,Y,F,10
VALDORA,Cat       ,Kitty,DOMLH     ,DOMLH ,Ginger    ,Y,F,15
VALDORA,D         ,Ally,POODLEMIN ,POODLE,Tan       ,Y,F,10
VALDORA,D         ,Bella,BEAGLE    ,BEAGLE,TriColour ,Y,F,8
VALDORA,D         ,Toby,JACKRUSSL ,JACKRU,WhiteBlack,Y,M,8
VALDORA,D         ,Jet,LABRADOR  ,LABRAD,Black     ,Y,M,11
VALDORA,D         ,Snoopy,RIDGEBACKX,RIDGEB,Red       ,Y,M,10
VALDORA,Cat       ,Tommy,DOMSH     ,DOMSH ,GreyWhite ,Y,M,7
VALDORA,D         ,Molly,MALTESEX  ,MALTES,Tan       ,Y,F,7
VALDORA,D         ,Daisy,RETRIEVER ,RETRIE,Gold      ,Y,F,8
VALDORA,Cat       ,Jelly,DOMSH     ,DOMSH ,SmokeyGrey,Y,F,7
VALDORA,D         ,Summer,BOXER     ,BOXER ,TanWhite  ,Y,F,9
VALDORA,D         ,Candy,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,7
VALDORA,D         ,Ned,TERRIERTN ,TERRIE,WhiteBlakT,Y,M,8
VALDORA,D         ,Roman,SHARPEI   ,SHARPE,Black     ,Y,M,6
VALDORA,D         ,Suki,BULLTERR  ,BULLTE,BrindlWhit,Y,F,8
VALDORA,D         ,Louie,TERRIERWT ,TERRIE,White     ,Y,M,6
VALDORA,D         ,BO,RIDGEBACK ,RIDGEB,Tan       ,Y,F,6
VALDORA,Cat       ,Tiffany,DOMSH     ,DOMSH ,Tortoise  ,Y,F,5
VALDORA,D         ,Alfie,TERRIERWTX,TERRIE,White     ,Y,M,6
VALDORA,D         ,Macy,JACKRUSSLX,JACKRU,Fawn      ,Y,F,6
VALDORA,Cat       ,Jasper,BIRMAN    ,BIRMAN,GreyWhite ,Y,M,10
VALDORA,D         ,Murray,TERRIER   ,TERRIE,BlackWhite,Y,M,10
VALDORA,Cat       ,Rosie,TABBY     ,TABBY ,BlackWhite,Y,F,6
VALDORA,D         ,Obi,CAVOODLE  ,CAVOOD,BlackTan  ,Y,M,5
VALDORA,D         ,Tinsley,TERRIERAI ,TERRIE,BlackTan  ,Y,F,5
VALDORA,D         ,Patch,CATTLEDOG ,CATTLE,Red       ,Y,M,6
VALDORA,Cat       ,Sebastian,RAGDOLL   ,RAGDOL,CreamDkPts,Y,M,4
VALDORA,D         ,Miss mamie,POMERANIA ,POMERA,Sable     ,Y,F,8
VALDORA,D         ,Max,POMERANIA ,POMERA,Cream     ,Y,M,11
VALDORA,Cat       ,Albert,HIMALAYAN ,HIMALA,CreamDkPts,Y,F,12
VALDORA,D         ,Buddy,KELPIEAUS ,KELPIE,Red       ,Y,M,5
VALDORA,D         ,Paris,MALTESE   ,MALTES,White     ,Y,F,13
VALDORA,D         ,Lui,SHIHTZUX  ,SHIHTZ,BlackGrey ,Y,M,9
VALDORA,D         ,Dusty,CATTLEDOG ,CATTLE,BlackBlue ,Y,M,5
VALDORA,Cat       ,Luna,DOMSH     ,DOMSH ,BlackWhite,Y,F,4
VALDORA,D         ,Coco,KELPIEAUSX,KELPIE,Black     ,Y,F,4
VALDORA,D         ,Honey,CAVOODLE  ,CAVOOD,Honey     ,Y,F,9
VALDORA,D         ,Billy,SPANIELCKX,SPANIE,BlackWhite,Y,M,5
VALDORA,D         ,Bear,GROODLE   ,GROODL,Gold      ,Y,F,5
VALDORA,Cat       ,Widget,DOMSH     ,DOMSH ,Black     ,Y,F,4
VALDORA,D         ,Angel,POODLESTDX,POODLE,White     ,Y,F,4
VALDORA,D         ,Patch,CATTLEDOGX,CATTLE,BlueGrey  ,Y,F,15
VALDORA,D         ,Mira,LABRADORX ,LABRAD,Gold      ,Y,F,13
VALDORA,D         ,Alaska,KOOLIE    ,KOOLIE,Merle     ,Y,F,4
VALDORA,D         ,Dash,JACKRUSSL ,JACKRU,WhiteBrown,Y,M,3
VALDORA,D         ,Wanda,CATTLEDOGX,CATTLE,Red       ,Y,F,7
VALDORA,Cat       ,Sinnamon,DOMSH     ,DOMSH ,Tabby     ,Y,F,3
VALDORA,D         ,Corrigan,RETRIEVCC ,RETRIE,Brown     ,Y,M,3
VALDORA,D         ,Mya,STAFFRDBT ,STAFFR,Brindle   ,Y,F,5
VALDORA,D         ,Trip,BULLARABX ,BULLAR,WhiteTan  ,Y,M,5
VALDORA,D         ,Jet,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,6
VALDORA,D         ,Harvey,LABRADOR  ,LABRAD,Black     ,Y,M,10
VALDORA,D         ,Daisy Mae,FOXTERRIE ,FOXTER,TriColour ,Y,F,9
VALDORA,D         ,Ivy Pearl,FOXTERRIE ,FOXTER,TriColour ,Y,F,7
VALDORA,D         ,Sarge,WOLFHOUNDX,WOLFHO,RedBrown  ,Y,M,8
VALDORA,D         ,Max,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,15
VALDORA,D         ,Ruby,BOXER     ,BOXER ,Brindle   ,Y,F,5
VALDORA,D         ,Dusty,COLLBORDR ,COLLBO,BlackWhite,Y,F,2
VALDORA,D         ,Lilly,BULLDOGFR ,BULLDO,Brindle   ,N,F,2
VALDORA,Cat       ,Henna,DOMSH     ,DOMSH ,WhiteBlack,Y,F,2
VALDORA,Cat       ,Rafferty,DOMSH     ,DOMSH ,BlackWhite,Y,M,2
VALDORA,D         ,Benji,BICHONFRS ,BICHON,White     ,Y,M,17
VALDORA,D         ,Sophie,COLLBORDR ,COLLBO,BlackWhite,Y,F,2
VALDORA,D         ,Skipper,COLLBORDR ,COLLBO,RedWhite  ,Y,M,2
VALDORA,D         ,Paris,COLLBORDR ,COLLBO,BlackWhite,Y,F,2
VALDORA,D         ,Pebbles,MOODLE    ,MOODLE,White     ,Y,F,2
VALDORA,D         ,Frankie,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,5
VALDORA,D         ,Liberty,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,12
VALDORA,D         ,Monty,POODLETOYX,POODLE,Black     ,Y,M,6
VALDORA,D         ,Kodah,STAFFRDBT ,STAFFR,Black     ,Y,M,4
VALDORA,Cat       ,Babuschka,RUSSIANBL ,RUSSIA,Grey      ,Y,F,2
VALDORA,Cat       ,Tiger Lilly,TABBY     ,TABBY ,GreyBlack ,Y,F,10
VALDORA,D         ,Callie,WHIPPETX  ,WHIPPE,TanWhite  ,Y,F,2
VALDORA,D         ,India,LABRADOR  ,LABRAD,Brown     ,Y,F,2
VALDORA,D         ,Perseus,KELPIEAUS ,KELPIE,Black     ,Y,M,1
VALDORA,D         ,Barney,BULLMASTF ,BULLMA,TanBlack  ,Y,M,2
VALDORA,D         ,Mindy,TERRIERYK ,TERRIE,BlackBroWh,Y,F,5
VALDORA,D         ,Jewell,MAREMMSHP ,MAREMM,White     ,Y,F,1
VALDORA,Cat       ,Casper,RAGDOLL   ,RAGDOL,White     ,Y,M,1
VALDORA,D         ,Roscoe,BULLARAB  ,BULLAR,BlackWhite,Y,M,5
VALDORA,Cat       ,Lulu,DOMLH     ,DOMLH ,Silver    ,Y,F,1
VALDORA,D         ,Drak,ROTTWEILR ,ROTTWE,BlackBrown,Y,F,1
VALDORA,D         ,Meeka,MAREMMSHP ,MAREMM,White     ,N,F,1
VALDORA,D         ,Bean,KELPIEAUS ,KELPIE,Tan       ,Y,M,1
VALDORA,D         ,Pea,POODLETOY ,POODLE,Black     ,N,F,0
VALDORA,D         ,Molly,COLLBORDRX,COLLBO,BlackBroWh,Y,F,2
VALDORA,D         ,Vinnie,KELPIEAUS ,KELPIE,Red       ,Y,M,1
VALDORA,D         ,Bob,FOXTERRMN ,FOXTER,BlackWhite,Y,M,1
VALDORA,D         ,Darcy,CATTLEDOG ,CATTLE,RedWhite  ,Y,F,1
VALDORA,D         ,Rusty,RIDGEBACK ,RIDGEB,Wheaten   ,Y,M,10
VALDORA,D         ,Rory,RIDGEBACK ,RIDGEB,Tan       ,Y,F,5
VALDORA,D         ,Maddie,STAGHOUNDX,STAGHO,White     ,Y,F,1
VALDORA,D         ,Barney,RETRIEVGD ,RETRIE,Gold      ,Y,M,5
VALDORA,D         ,Rupert,BERNMTDOG ,BERNMT,BlackTanWh,Y,M,4
VALDORA,D         ,Delilah,KELPIEAUSX,KELPIE,Black     ,N,F,1
VALDORA,Cat       ,Marina,DOMSH     ,DOMSH ,Black     ,Y,F,0
VALDORA,D         ,Ellie,PUG       ,PUG   ,Fawn      ,N,F,0
VALDORA,D         ,Gizmo,KELPIEAUS ,KELPIE,BrownTan  ,N,M,0
VALDORA,D         ,Spot,MASTIFFX  ,MASTIF,TanWhite  ,Y,F,1
VALDORA,D         ,Max,BULLARABX ,BULLAR,White     ,N,M,0
VALDORA,D         ,Ruby,LABRADOR  ,LABRAD,Chocolate ,N,F,0
VALDORA,D         ,Lexi,BULLDOGFR ,BULLDO,Fawn      ,N,F,0
VALDORA,D         ,Charlie,STAFFRDAM ,STAFFR,TanWhite  ,Y,F,4
VERRIERDALE,D         ,Sam,FOXTERRMN ,FOXTER,BlackWhite,Y,M,15
VERRIERDALE,D         ,Betsy,FOXTERRMN ,FOXTER,BlackTan  ,Y,F,15
VERRIERDALE,D         ,Nelson,HUSKY     ,HUSKY ,RedWhite  ,Y,M,14
VERRIERDALE,D         ,Sam,DALMATIANX,DALMAT,Black     ,Y,M,13
VERRIERDALE,D         ,Sally,STAFFRDBT ,STAFFR,Brindle   ,Y,F,12
VERRIERDALE,D         ,Clancy,COLLBORDR ,COLLBO,RedWhite  ,Y,M,12
VERRIERDALE,D         ,Millie,COLLIESMOX,COLLIE,BlackWhite,Y,F,13
VERRIERDALE,D         ,Fancy,COLLBORDRX,COLLBO,BlackWhite,Y,F,12
VERRIERDALE,D         ,Buddy,CATTLEDOG ,CATTLE,Blue      ,Y,M,14
VERRIERDALE,D         ,Roxy,KELPIEAUS ,KELPIE,Blue      ,Y,F,11
VERRIERDALE,D         ,Meg,LABRADORX ,LABRAD,Black     ,Y,F,10
VERRIERDALE,D         ,Annie,COLLBORDR ,COLLBO,Black     ,Y,F,10
VERRIERDALE,D         ,Max,FOXTERRIEX,FOXTER,WhiteBrown,Y,M,10
VERRIERDALE,D         ,Max,COLLBORDRX,COLLBO,BlackWhite,Y,M,9
VERRIERDALE,D         ,Jimi,JACKRUSSL ,JACKRU,TriColour ,Y,M,9
VERRIERDALE,D         ,Nelly,BULLMASTFX,BULLMA,WhiteBrown,Y,F,9
VERRIERDALE,D         ,Betty,BULLMASTFX,BULLMA,BlackWhite,Y,F,9
VERRIERDALE,D         ,Snuggles,SPANIELCVX,SPANIE,White     ,Y,M,9
VERRIERDALE,Cat       ,Milly,HIMALAYAN ,HIMALA,Blue      ,Y,F,14
VERRIERDALE,Cat       ,Miss Cutie,DOMSH     ,DOMSH ,BlackWhite,Y,F,9
VERRIERDALE,Cat       ,Bearie,DOMLH     ,DOMLH ,BlackWhite,Y,M,9
VERRIERDALE,D         ,Rock Star,LABRADORX ,LABRAD,BlackTan  ,Y,M,10
VERRIERDALE,Cat       ,Riley,DOMSH     ,DOMSH ,Ginger    ,Y,M,8
VERRIERDALE,D         ,Rebel,HEELERX   ,HEELER,Blue      ,Y,M,15
VERRIERDALE,D         ,Betty,COLLBORDRX,COLLBO,BlackWhite,Y,F,11
VERRIERDALE,D         ,Betty,MIXED     ,MIXED ,Black     ,Y,F,8
VERRIERDALE,D         ,Ruby,POODLE    ,POODLE,Chocolate ,Y,F,8
VERRIERDALE,D         ,Cass,KELPIEAUSX,KELPIE,Tan       ,Y,F,9
VERRIERDALE,D         ,Bella,LABRADOODL,LABRAD,Beige     ,Y,F,13
